Image Name,Blurry
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109923.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109928.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109954.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109974.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_109987.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110014.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110016.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110020.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110021.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110022.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110046.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110059.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110073.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110090.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110098.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110123.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110183.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110191.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110195.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110224.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110260.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110261.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110271.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110283.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110334.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110373.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110378.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110418.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110529.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110532.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110535.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110575.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110586.jpeg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110599.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110616.jpg,No
D:\iNaturalist\test_3000\Leucanthemum_vulgare_110662.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114329.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114330.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114332.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114337.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114341.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114342.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114345.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114346.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114348.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114349.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114357.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114366.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114376.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114382.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114386.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114398.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114401.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114405.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114406.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114412.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114415.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114416.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114419.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114429.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114431.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114442.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114445.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114447.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114448.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114451.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111011.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111019.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111022.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111023.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111026.JPG,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111030.jpg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_111038.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111042.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111043.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111049.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111055.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111057.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111060.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111069.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111073.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111078.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111085.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111092.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111093.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111098.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111099.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111102.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111107.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111111.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111112.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111114.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111116.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111117.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111118.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111120.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111123.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111125.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111129.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111132.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111137.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111138.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111140.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111141.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111144.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111147.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111148.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111153.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111156.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111157.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111162.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111164.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111167.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111168.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111176.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111178.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111179.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111182.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111185.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111186.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111187.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111188.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111191.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111192.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111193.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111194.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111200.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111201.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111205.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111209.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111210.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111217.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111223.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111227.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111230.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111231.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111234.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111235.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111237.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111243.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111256.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111258.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111263.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111264.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111267.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111268.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111269.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111271.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111275.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111278.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111282.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111283.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111285.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111291.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111292.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111298.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111303.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111309.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111310.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111315.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111316.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111319.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111323.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111324.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111330.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111332.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111333.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111336.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111338.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111341.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111350.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111353.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111354.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111355.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111365.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111368.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111372.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111373.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111375.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111378.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111384.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111386.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111396.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111397.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111406.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111407.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111419.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111424.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111426.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111430.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111431.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111433.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111441.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111442.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111448.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111451.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111454.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111459.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111468.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111476.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111481.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111483.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111493.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111495.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111496.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111498.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111505.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111506.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111510.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111511.jpg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_111524.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111525.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111527.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111528.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111529.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111533.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111534.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111547.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111550.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111555.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111557.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111559.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111561.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111562.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111571.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111582.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111585.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111588.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111589.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111593.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111595.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111598.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111604.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111613.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111614.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111615.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111617.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111619.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111621.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111622.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111625.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111626.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111629.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111633.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111639.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111644.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111645.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111647.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111651.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111652.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111660.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111666.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111674.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111678.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111683.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111691.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111696.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111700.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111704.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111706.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111708.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111709.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111710.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111715.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111716.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111726.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111729.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111731.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111734.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111739.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111742.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111743.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111744.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111745.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111746.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111753.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111763.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111764.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111766.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111767.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111777.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111779.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111784.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111789.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111790.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111792.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111794.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111799.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111805.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111809.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111815.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111817.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111818.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111822.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111824.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111829.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111831.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111832.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111835.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111836.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111845.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111846.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111852.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111853.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111857.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111858.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111861.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111863.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111864.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111865.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111866.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111873.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111880.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111882.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111885.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111887.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111891.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111892.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111903.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111905.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111906.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111908.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111909.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111914.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111916.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111922.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111923.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111925.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111928.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111929.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111930.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111933.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111936.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111938.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111942.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111944.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111950.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111951.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111952.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111953.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111960.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111964.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111965.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111968.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111970.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111973.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111977.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111978.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111980.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111993.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111994.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111995.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_111998.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112001.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112002.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112010.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112015.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112016.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112017.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112020.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112023.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112024.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112025.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112026.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112028.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112029.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112034.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112037.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112040.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112043.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112059.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112062.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112063.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112064.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112071.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112072.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112073.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112074.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112075.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112080.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_112084.jpg,No
